,Unnamed: 0,poi,pname_en,pname_th,lat,lon,travel_time,pp_last_night,pp_morning,pp_afternoon,pp_evening,pp_night,pp_all,date
24176,24176,cbi-091,Million Years Stone Park and Pattaya Crocodile Farm,อุทยานหินล้านปีและฟาร์มจระเข้พัทยา,12.956875,100.941125,,0,0,0,0,0,0,2020-04-05
24175,24175,cbi-090,Easy Kart Pattaya,อีซี่คาร์ท พัทยา,12.92266667,100.8676667,,0,0,0,0,0,0,2020-04-05
24174,24174,cbi-089,Map Prachan Reservoir,อ่างเก็บน้ำมาบประชัน,12.93417895,100.9641579,,0,0,0,0,0,0,2020-04-05
24173,24173,cbi-088,Bang Phra Reservoir,อ่างเก็บน้ำบางพระ (เขตห้ามล่าสัตว์ป่าอ่างเก็บน้ำบางพระ),13.22985714,100.99571429999999,,0,0,0,0,0,0,2020-04-05
24172,24172,cbi-087,Alcazar Show,อัลคาซาร์โชว์,12.9425,100.8885,,0,0,0,0,0,0,2020-04-05
24170,24170,cbi-085,Bali Hai Cape,แหลมบาลีฮาย,12.92672727,100.86690909999999,,0,0,0,0,0,0,2020-04-05
24142,24142,cbi-057,Jungle Bungy Jump Jomtien,จังเกิล บันจี้จั๊ม จอมเทียน,12.883,100.88799999999999,,0,0,0,0,0,0,2020-04-05
24197,24197,cbi-112,Astroscience Center,ศูนย์วิทยาศาสตร์ ดาราศาสตร์,13.338,100.955,,0,0,0,0,0,0,2020-04-05
24140,24140,cbi-055,Walking Street Pattaya,ถนนคนเดินพัทยา,12.9274,100.8758571,81.0,0,0,1,0,0,1,2020-04-05
24110,24110,cbi-024,Khao Cha-ang Song Krueng Cave,ถ้ำเขาชะอางค์ทรงเครื่อง,13.1995,101.58,,0,0,0,0,0,0,2020-04-05
24109,24109,cbi-023,Samae Beach (Koh Larn),หาดแสม (เกาะล้าน),12.91108333,100.7695,,0,0,0,0,0,0,2020-04-05
24108,24108,cbi-022,Wonnapa Beach,หาดวอนนภา,13.26833333,100.9233333,,0,0,0,0,0,0,2020-04-05
24107,24107,cbi-021,Wong Amat Beach,หาดวงศ์อำมาตย์,12.96235294,100.8833529,,0,0,0,0,0,0,2020-04-05
24106,24106,cbi-020,Wong Phra Chan Beach,หาดวงพระจันทร์,12.9725,100.8925,,0,0,0,0,0,0,2020-04-05
24105,24105,cbi-019,Yin Yom Beach,หาดยินยอม,12.90844444,100.85677779999999,,0,0,0,0,0,0,2020-04-05
24104,24104,cbi-018,Pattaya Beach,หาดพัทยา,12.9375,100.8814167,,0,0,0,0,0,0,2020-04-05
24103,24103,cbi-017,Nang Ram Beach,หาดนางรำ,12.61466667,100.9216667,,0,0,0,0,0,0,2020-04-05
24102,24102,cbi-016,Nual Beach (Koh Larn),หาดนวล (เกาะล้าน),12.9002,100.7766,,0,0,0,0,0,0,2020-04-05
24101,24101,cbi-015,Thian Thale Beach,หาดเทียนทะเล,12.6415,100.92833329999999,,0,0,0,0,0,0,2020-04-05
24100,24100,cbi-014,Sai Kaew Beach,หาดทรายแก้ว,12.74188889,100.8405556,,0,0,0,0,0,0,2020-04-05
24111,24111,cbi-025,Khao Cha-ang Ha Yod Cave,ถ้ำเขาชะอางค์ห้ายอด,13.16125,101.5970833,,0,0,0,0,0,0,2020-04-05
24099,24099,cbi-013,Toei Ngam Beach,หาดเตยงาม,12.669,100.861,,0,0,0,0,0,0,2020-04-05
24097,24097,cbi-011,Dongtan Beach,หาดดงตาล,12.65888889,100.91577779999999,,0,0,0,0,0,0,2020-04-05
24096,24096,cbi-010,Jomtien Beach,หาดจอมเทียน,12.89036111,100.87138890000001,,0,0,0,0,0,0,2020-04-05
24095,24095,cbi-009,Baan Amphur Beach,ชายหาดบ้านอำเภอ,12.809000000000001,100.9123077,,0,0,0,0,0,0,2020-04-05
24094,24094,cbi-008,Koh Sichang,เกาะสีชัง,13.14541667,100.8079167,,0,0,0,0,0,0,2020-04-05
24093,24093,cbi-007,Koh Larn,เกาะล้าน,12.91461538,100.77461540000002,,0,0,0,0,0,0,2020-04-05
24092,24092,cbi-006,Koh Klung Badan,เกาะกลึงบาดาล,12.895,100.675,,0,0,0,0,0,0,2020-04-05
24091,24091,cbi-005,Aow Thung Prong,อ่าวทุ่งโปรง,12.693,100.8555,,0,0,0,0,0,0,2020-04-05
24090,24090,cbi-004,Center for Nature and Conservation of Mangrove Forest for Ecotourism,ศูนย์ศึกษาธรรมชาติและอนุรักษ์ป่าชายเลนเพื่อการท่องเที่ยวเชิงนิเวศ,13.3415,100.9425,,0,0,0,0,0,0,2020-04-05
24089,24089,cbi-003,Nam Tok Khao Chao Bo Thong,วนอุทยานน้ำตกเขาเจ้าบ่อทอง,13.2505,101.376,,0,0,0,0,0,0,2020-04-05
24088,24088,cbi-002,Khao Sam Muk,เขาสามมุข,13.3083,100.90655,,0,0,0,0,0,0,2020-04-05
24087,24087,cbi-001,Laem Thaen,แหลมแท่น,13.3014,100.9008,,0,0,0,0,0,0,2020-04-05
24098,24098,cbi-012,Tawaen Beach (Koh Larn),หาดตาแหวน (เกาะล้าน),12.924625,100.777875,,0,0,0,0,0,0,2020-04-05
24112,24112,cbi-026,Tham Phang Beach,หาดถ้ำพัง อ่าวอัษฎางค์,13.145,100.8065,,0,0,0,0,0,0,2020-04-05
24141,24141,cbi-056,Khao Pratumnak (Khao Phra Bat),เขาพระตำหนัก (เขาพระบาท),12.92055556,100.8661111,,0,0,0,0,0,0,2020-04-05
24114,24114,cbi-028,Chan Ta Thera Waterfall,น้ำตกชันตาเถร,13.24,101.04,,0,0,0,0,0,0,2020-04-05
24139,24139,cbi-054,Pattaya Sheep Farm,ฟาร์มแกะพัทยา,12.9725,100.9755,,0,0,0,0,0,0,2020-04-05
24138,24138,cbi-053,J park Sriracha,เจปาร์ค ศรีราชา,13.1535,100.98299999999999,,0,0,0,0,0,0,2020-04-05
24137,24137,cbi-052,Beyond Limits park,บียอนลิมิตปาร์ค,12.7755,100.90700000000001,,0,0,0,0,0,0,2020-04-05
24136,24136,cbi-051,Phra Buddha Shihing Hall,หอพระพุทธสิหิงค์,13.35933333,100.9833333,,0,0,0,0,0,0,2020-04-05
24135,24135,cbi-050,Phra Phanusbadi Hall,หอพระพนัสบดี,13.450999999999999,101.1765,,0,0,0,0,0,0,2020-04-05
24134,24134,cbi-048,Wat Phra Kiti Chalerm (Naja Sa Tai Zi Shrine),วิหารเทพสถิตพระกิติเฉลิม (ศาลเจ้าหน่าจาซาไท้จื้อ),13.25185714,100.8774286,,0,0,0,0,0,0,2020-04-05
24133,24133,cbi-047,Wat Ang Sila,วัดอ่างศิลา,13.3365,100.9275,,0,0,0,0,0,0,2020-04-05
24113,24113,cbi-027,Khao Yai Waterfall,น้ำตกเขาใหญ่,13.2655,101.64399999999999,,0,0,0,0,0,0,2020-04-05
24131,24131,cbi-045,Wat Luang Por Yi (Wat Sattahip),วัดหลวงพ่ออี๋ (วัดสัตหีบ),12.6632,100.8976,,0,0,0,0,0,0,2020-04-05
24130,24130,cbi-044,Wat Luang Phrom Was,วัดหลวงพรหมวาส,13.50533333,101.1653333,,0,0,0,0,0,0,2020-04-05
24129,24129,cbi-043,Wat Nong Ket Noi,วัดหนองเกตุน้อย,12.9956,100.9418,,0,0,0,0,0,0,2020-04-05
24128,24128,cbi-042,Wat Saen Suk Suthi Wararam,วัดแสนสุขสุทธิวราราม,13.2985,100.9175,,0,0,0,0,0,0,2020-04-05
24132,24132,cbi-046,Wat Yai Intharam,วัดใหญ่อินทาราม,13.3635,100.9875,,0,0,0,0,0,0,2020-04-05
24126,24126,cbi-040,Wat Tai Ton Lan,วัดใต้ต้นลาน,13.491,101.181,,0,0,0,0,0,0,2020-04-05
24127,24127,cbi-041,Wat Pa Ampawan,วัดป่าอัมพวัน,13.2895,101.042,,0,0,0,0,0,0,2020-04-05
24116,24116,cbi-030,Khao Chee Chan,เขาชีจรรย์,12.76422857,100.9549143,,0,0,0,0,0,0,2020-04-05
24117,24117,cbi-031,The Sanctuary of Truth,ปราสาทสัจธรรม,12.9725,100.8885,,0,0,0,0,0,0,2020-04-05
24118,24118,cbi-032,King Rama V Memorial Chonburi,พระบรมรูปพระบาทสมเด็จพระจุลจอมเกล้าเจ้าอยู่หัว,13.362,100.98299999999999,,0,0,0,0,0,0,2020-04-05
24119,24119,cbi-033,Phra Phuttha Ming Muang,พระพุทธมิ่งเมือง,13.4535,101.184,,0,0,0,0,0,0,2020-04-05
24115,24115,cbi-029,Koh Loi Sriracha,เกาะลอยศรีราชา,13.1738,100.9195,,0,0,0,0,0,0,2020-04-05
24121,24121,cbi-035,Phra Jutha Tucharatchathan Museum,พิพิธภัณฑ์พระจุฑาธุชราชฐาน,13.148,100.8175,,0,0,0,0,0,0,2020-04-05
24122,24122,cbi-036,Wat Khao Phra Phutthabat Bang Sai,วัดเขาพระพุทธบาทบางทราย,13.392000000000001,100.988,,0,0,0,0,0,0,2020-04-05
24123,24123,cbi-037,Wat Khok Phanom Dee,วัดโคกพนมดี,13.585,101.1405,,0,0,0,0,0,0,2020-04-05
24124,24124,cbi-038,Wat Chum Saeng Si Wanaram,วัดชุมแสงศรีวนาราม,13.3665,101.2465,,0,0,0,0,0,0,2020-04-05
24125,24125,cbi-039,Wat Yan Sangwararam Woramahawihan,วัดญาณสังวรารามวรมหาวิหาร,12.7895,100.9595,,0,0,0,0,0,0,2020-04-05
24120,24120,cbi-034,Phra Phut Maha Vajira Uttamo Pas Sasada,พระพุธมหาวชิรอุตตโมภาสศาสดา,12.765,100.9565,,0,0,0,0,0,0,2020-04-05
24269,24269,cbi-073,Wonder Farm,วันเดอร์ฟาร์ม,12.7805,100.956,,0,0,0,0,0,0,2020-04-06
24270,24270,cbi-074,Sea Turtle Conservation Center Sattahip Naval Base,ศูนย์อนุรักษ์พันธุ์เต่าทะเล ฐานทัพเรือสัตหีบ,12.6354,100.9252,,0,0,0,0,0,0,2020-04-06
24271,24271,cbi-075,Institute of Marine Science Burapha University,สถาบันวิทยาศาสตร์ทางทะเล มหาวิทยาลัยบูรพา,13.2845,100.9245,,0,0,0,0,0,0,2020-04-06
24272,24272,cbi-076,Elephant Park (Krathing Lai),สวนช้าง (กระทิงลาย),12.985999999999999,100.956,,0,0,0,0,0,0,2020-04-06
24275,24275,cbi-079,Big Bee Garden,สวนผึ้งบิ๊กบี,12.974,100.9675,151.33333330000002,0,0,1,1,1,3,2020-04-06
24274,24274,cbi-078,Panarak Forest Park,สวนป่าพนารักษ์,12.9275,100.948,,0,0,0,0,0,0,2020-04-06
24276,24276,cbi-080,Nong Ta Yu Arboretum,สวนรุกขชาติหนองตาอยู่,13.1555,100.9945,,0,0,0,0,0,0,2020-04-06
24277,24277,cbi-081,Khao Kheow Open Zoo,สวนสัตว์เปิดเขาเขียว,13.205,101.055,,0,0,0,0,0,0,2020-04-06
24278,24278,cbi-082,Rama IX Commemoration Public Park,สวนสาธารณะเฉลิมพระเกียรติ ร.9,13.33685714,100.9560714,,0,0,0,0,0,0,2020-04-06
24273,24273,cbi-077,Nong Nooch Tropical Botanical Garden,สวนนงนุช,12.7663871,100.9320645,,0,0,0,0,0,0,2020-04-06
24268,24268,cbi-072,Silver Lake Vineyard,ไร่องุ่นซิลเวอร์เลค,12.75837037,100.9625556,,0,0,0,0,0,0,2020-04-06
24255,24255,cbi-059,Tiffany's Show,ทิฟฟานี่โชว์,12.9485,100.887,,0,0,0,0,0,0,2020-04-06
24266,24266,cbi-070,Thai Alangkarn Theatre,โรงละครไทยอลังการ,12.8505,100.9145,,0,0,0,0,0,0,2020-04-06
24265,24265,cbi-069,Pilom Thai Submarine,เรือดำน้ำวิมานใต้ทะเล,12.923,100.885,,0,0,0,0,0,0,2020-04-06
24264,24264,cbi-068,Mimosa Pattaya,มิโมซ่า พัทยา,12.8395,100.912,,0,0,0,0,0,0,2020-04-06
24263,24263,cbi-067,Percula Farm,เพอคูล่าฟาร์ม,12.602,100.95299999999999,,0,0,0,0,0,0,2020-04-06
24262,24262,cbi-066,Paintball Park,เพ้นท์บอลปาร์ค,12.905999999999999,100.883,,0,0,0,0,0,0,2020-04-06
24261,24261,cbi-065,Glass Art Museum,พิพิธภัณฑ์ศิลปะในขวดแก้ว,12.956,100.90700000000001,,0,0,0,0,0,0,2020-04-06
24260,24260,cbi-064,Ripley's Museum,พิพิธภัณฑ์ริบลีส์,12.927999999999999,100.87799999999999,,0,0,0,0,0,0,2020-04-06
24259,24259,cbi-063,Teddy Bear Museum,พิพิธภัณฑ์ตุ๊กตาหมี,12.946,100.8845,,0,0,0,0,0,0,2020-04-06
